4	 151354.661	 360596.083	     54.427
11	 151363.633	 360583.393	     51.673
12	 151334.797	 360606.651	     50.356
13	 151405.337	 360565.453	     50.455
14	 151405.493	 360566.741	     50.589
15	 151405.493	 360566.741	     50.589
19	 151369.840	 360577.352	     57.491
20	 151370.056	 360576.966	     57.488
21	 151369.959	 360577.176	     57.487
22	 151369.932	 360577.161	     57.433
23	 151352.631	 360597.093	     57.531
24	 151370.105	 360576.875	     57.433
25	 151352.323	 360597.091	     57.378
26	 151370.217	 360576.738	     57.346
27	 151367.365	 360580.669	     49.650
28	 151352.594	 360597.576	     58.263
29	 151370.023	 360576.958	     57.483
30	 151369.875	 360577.161	     57.431
31	 151352.075	 360598.437	     57.897
32	 151351.650	 360598.424	     55.497
33	 151365.718	 360582.127	     50.963
34	 151367.533	 360580.559	     49.649
35	 151352.271	 360598.332	     58.603
36	 151365.110	 360582.628	     51.767
37	 151369.849	 360577.321	     57.471
38	 151351.104	 360598.916	     56.711
39	 151369.950	 360577.149	     57.468
40	 151369.907	 360577.141	     57.416
41	 151350.425	 360599.813	     56.451
42	 151351.252	 360599.074	     57.459
43	 151370.199	 360576.714	     57.327
44	 151365.837	 360582.045	     50.962
45	 151367.290	 360580.650	     49.623
46	 151351.705	 360598.788	     58.663
47	 151386.970	 360567.803	     57.392
48	 151351.977	 360598.248	     58.159
49	 151367.165	 360580.715	     49.621
50	 151351.936	 360598.629	     58.629
51	 151379.127	 360570.886	     51.577
53	 151351.436	 360598.722	     56.681
54	 151351.805	 360598.384	     58.178
55	 151350.652	 360599.688	     56.430
56	 151352.427	 360598.005	     55.432
57	 151351.675	 360598.831	     58.662
58	 151350.251	 360599.498	     56.801
59	 151351.158	 360598.803	     58.271
60	 151349.318	 360600.573	     56.559
61	 151362.505	 360581.454	     57.122
62	 151351.474	 360598.945	     58.304
63	 151350.928	 360599.301	     58.028
64	 151366.074	 360581.920	     50.966
65	 151350.989	 360599.276	     58.767
66	 151361.598	 360583.104	     57.940
67	 151351.336	 360599.038	     58.067
68	 151369.883	 360577.306	     57.461
69	 151370.000	 360577.128	     57.454
70	 151369.947	 360577.126	     57.405
71	 151347.791	 360601.219	     57.186
72	 151346.152	 360602.748	     56.870
73	 151347.400	 360600.810	     57.708
74	 151347.733	 360601.166	     55.808
75	 151379.210	 360570.757	     51.723
76	 151369.746	 360584.322	     49.920
77	 151369.185	 360584.787	     49.794
78	 151348.295	 360600.198	     57.635
79	 151369.813	 360577.327	     57.464
80	 151345.540	 360602.751	     57.306
81	 151369.987	 360576.954	     57.464
82	 151369.937	 360577.147	     57.455
83	 151343.534	 360604.603	     57.134
84	 151345.685	 360602.604	     55.990
85	 151370.757	 360583.649	     49.953
86	 151345.416	 360602.544	     59.247
87	 151370.225	 360584.088	     49.831
88	 151345.060	 360603.508	     56.975
89	 151362.632	 360582.431	     58.122
90	 151348.012	 360601.303	     58.407
91	 151366.188	 360581.925	     51.073
92	 151366.607	 360581.628	     50.950
93	 151367.770	 360580.394	     49.605
94	 151361.782	 360583.442	     59.186
95	 151348.650	 360600.885	     59.105
96	 151369.757	 360577.348	     57.476
97	 151351.051	 360592.707	     55.102
98	 151370.007	 360576.948	     57.464
99	 151369.875	 360577.170	     57.468
100	 151369.827	 360577.166	     57.419
101	 151349.055	 360600.606	     58.630
102	 151347.192	 360600.957	     57.729
103	 151348.331	 360601.092	     58.363
104	 151347.997	 360600.408	     57.667
105	 151352.314	 360590.852	     55.197
106	 151347.931	 360601.031	     58.711
107	 151347.201	 360601.403	     57.349
108	 151345.733	 360603.084	     56.916
109	 151336.666	 360616.296	     55.863
110	 151348.013	 360601.326	     58.772
111	-45844841442741.336	33567872512697.500	-2239976684990.288
112	 151348.199	 360601.206	     58.385
113	 151337.655	 360615.574	     55.252
114	 151367.728	 360578.381	     56.482
115	 151348.584	 360600.957	     59.113
116	 151348.734	 360600.845	     58.408
117	 151369.995	 360576.954	     57.468
118	 151369.888	 360577.167	     57.469
119	 151347.910	 360601.159	     57.172
120	 151348.739	 360600.716	     57.112
121	 151342.445	 360605.118	     53.878
122	 151236.647	 360684.993	     43.430
123	 151370.137	 360576.731	     57.325
124	 151348.758	 360600.803	     58.309
125	 151366.365	 360581.751	     50.954
126	 151367.550	 360580.498	     49.602
127	 151349.055	 360600.614	     59.043
128	 151349.306	 360600.437	     58.331
129	 151369.817	 360577.327	     57.469
130	 151370.012	 360576.947	     57.466
131	 151369.934	 360577.150	     57.462
132	 151346.132	 360602.744	     56.868
133	 151369.841	 360577.137	     56.884
134	 151348.753	 360600.770	     58.308
135	 151349.267	 360600.439	     59.014
136	 151349.291	 360600.410	     58.331
137	 151345.969	 360602.846	     56.884
138	 151347.908	 360601.335	     57.856
139	 151347.202	 360600.916	     57.724
140	 151347.202	 360600.916	     57.724
141	 151348.699	 360600.801	     58.316
142	 151348.827	 360600.018	     57.275
143	 151369.200	 360584.765	     49.788
144	 151349.360	 360600.359	     58.324
145	 151350.985	 360592.742	     55.100
146	 151350.570	 360593.037	     55.080
147	 151343.005	 360611.323	     55.173
148	 151347.551	 360600.693	     57.684
149	 151235.023	 360685.706	     43.372
150	 151348.916	 360600.665	     58.288
151	 151349.314	 360600.413	     59.008
152	 151348.350	 360600.350	     57.329
153	 151349.686	 360600.148	     58.280
154	 151352.122	 360590.946	     55.198
155	 151387.011	 360567.729	     58.568
156	 151387.002	 360567.743	     58.449
157	 151347.435	 360601.942	     56.760
158	 151386.969	 360567.790	     57.761
159	 151349.203	 360600.545	     58.260
160	 151349.277	 360600.178	     55.707
161	 151387.000	 360567.728	     58.411
162	 151349.378	 360600.438	     59.000
163	 151349.380	 360600.430	     58.328
166	 151386.981	 360567.737	     58.584
167	 151386.981	 360567.737	     58.584
168	 151388.789	 360567.175	     60.994
169	 151362.766	 360582.390	     58.107
170	 151386.973	 360567.736	     58.426
172	 151369.371	 360577.491	     57.524
173	 151369.525	 360577.122	     57.526
174	 151362.714	 360582.406	     58.099
175	 151362.841	 360582.824	     58.062
176	 151352.465	 360598.447	     58.651
178	 151369.526	 360577.416	     57.472
179	 151369.690	 360577.046	     57.473
180	 151403.185	 360565.885	     51.821
181	 151352.886	 360598.132	     58.559
182	 151361.555	 360583.806	     59.010
185	 151361.481	 360583.804	     59.018
186	 151362.706	 360582.410	     58.099
187	 151386.904	 360567.737	     58.440
188	 151397.162	 360564.128	     52.437
193	 151396.636	 360565.976	     52.501
194	 151396.638	 360565.975	     52.501
197	 151386.750	 360567.866	     57.662
199	 151386.751	 360567.808	     57.926
208	 151361.798	 360583.587	     59.111
210	 151388.467	 360559.287	     55.096
216	 151386.878	 360567.757	     58.632
217	 151386.803	 360567.823	     57.830
219	 151386.782	 360567.772	     57.923
220	 151386.868	 360567.756	     58.475
221	 151387.785	 360559.476	     55.815
225	 151386.921	 360567.739	     58.595
226	 151386.921	 360567.739	     58.595
227	 151352.435	 360598.486	     58.691
228	 151403.755	 360566.022	     50.593
229	 151369.414	 360577.351	     57.525
230	 151392.224	 360561.468	     55.057
232	 151392.273	 360561.536	     55.074
233	 151371.019	 360574.741	     57.613
234	 151369.934	 360576.970	     57.479
235	 151369.916	 360577.155	     57.467
236	 151369.862	 360577.151	     57.418
237	 151349.460	 360600.442	     56.537
238	 151389.578	 360568.151	     59.984
239	 151370.025	 360577.274	     57.450
240	 151370.169	 360577.089	     57.441
241	 151352.697	 360596.762	     57.391
242	 151381.419	 360570.992	     52.036
243	 151353.462	 360596.797	     56.845
244	 151381.179	 360571.245	     51.720
245	 151381.158	 360571.339	     51.542
246	 151381.320	 360571.064	     51.950
247	 151383.554	 360566.502	     55.712
248	 151383.554	 360566.502	     55.712
249	 151383.281	 360566.748	     55.741
250	 151383.281	 360566.748	     55.741
251	 151354.271	 360596.180	     54.274
252	 151380.992	 360571.569	     51.270
253	 151387.325	 360563.728	     53.435
254	 151380.801	 360571.660	     50.402
255	 151387.548	 360563.595	     53.294
256	 151381.193	 360571.367	     51.718
257	 151381.004	 360571.522	     51.538
258	 151379.693	 360572.287	     51.197
259	 151381.377	 360571.170	     51.949
260	 151369.503	 360577.513	     57.521
261	 151369.739	 360577.120	     57.516
262	 151369.639	 360577.335	     57.513
263	 151369.682	 360577.289	     57.453
264	 151377.058	 360572.820	     51.077
265	 151377.173	 360572.927	     51.262
266	 151369.806	 360576.937	     57.390
267	 151377.500	 360572.288	     51.470
268	 151377.438	 360572.589	     51.254
269	 151376.827	 360572.970	     51.075
270	 151369.177	 360577.656	     57.551
271	 151307.856	 360627.994	     49.846
272	 151369.285	 360577.487	     57.548
273	 151369.322	 360577.447	     57.488
274	 151369.410	 360577.100	     57.431
275	 151362.967	 360583.476	     50.939
276	 151362.967	 360583.476	     50.939
280	 151369.171	 360577.496	     57.504
295	 151363.727	 360580.286	     56.141
299	 151376.608	 360572.815	     51.272
300	 151358.039	 360587.190	     53.824
301	 151379.589	 360571.895	     51.402
302	 151379.589	 360571.895	     51.402
303	 151382.323	 360569.577	     53.100
304	 151379.467	 360571.990	     51.534
305	 151380.123	 360571.538	     51.971
307	 151407.777	 360562.993	     50.876
310	 151400.864	 360565.099	     51.535
311	 151400.864	 360565.099	     51.535
315	 151382.275	 360565.242	     56.194
319	 151364.684	 360582.715	     51.773
320	 151386.886	 360567.756	     58.636
323	 151386.870	 360567.756	     58.479
325	 151257.201	 360601.865	     70.773
326	 151257.201	 360601.865	     70.773
328	 151386.870	 360567.756	     58.638
329	 151374.542	 360570.517	     55.823
333	 151353.063	 360597.330	     54.244
361	 151382.133	 360565.242	     56.223
366	 151386.837	 360567.846	     57.844
369	 151384.802	 360571.017	     54.792
