1	 151428.272	 360560.669	     55.801	   1.497689	   0.792775	   0.056027
2	 151425.617	 360559.288	     56.700	   1.499261	   0.705508	   0.046317
3	 151422.161	 360557.959	     56.552	   1.505842	   0.705625	   0.047440
4	 151419.087	 360556.214	     55.726	   1.521890	   0.717904	   0.037624
5	 151416.982	 360555.275	     54.978	   1.509789	   0.717805	   0.017588
6	 151415.080	 360556.053	     54.209	   1.497239	   0.868681	   0.052903
7	 151413.529	 360555.905	     54.179	   1.536661	   0.793557	   0.009067
8	 151413.584	 360555.844	     54.392	   1.530729	   0.793026	   0.016618
9	 151413.353	 360555.360	     54.347	   1.531358	   0.819144	   0.022919
10	 151414.047	 360555.608	     53.652	   1.523289	   0.821825	   0.022089
11	 151413.902	 360555.847	     52.709	   1.517909	   0.817524	   0.037613
12	 151413.456	 360555.772	     52.231	   1.507456	   0.941802	   0.053918
13	 151413.842	 360555.758	     52.481	   1.529904	   0.917883	   0.029083
14	 151413.802	 360555.567	     52.621	   1.518100	   0.956919	   0.047970
15	 151413.834	 360555.403	     52.513	   1.519689	   0.949564	   0.042918
16	 151414.009	 360555.416	     52.726	   1.518802	   0.906584	   0.040871
17	 151414.239	 360555.600	     52.681	   1.518752	   0.949991	   0.041052
18	 151414.332	 360555.608	     52.640	   1.519245	   0.952558	   0.044790
19	 151414.119	 360555.645	     52.711	   1.512219	   0.954835	   0.054461
20	 151413.506	 360555.098	     52.824	   1.520029	   0.957656	   0.053439
21	 151412.766	 360553.492	     53.079	   1.527030	   0.956357	   0.055159
22	 151412.520	 360551.809	     53.470	   1.538800	   0.956006	   0.022651
23	 151412.859	 360551.656	     53.660	   1.518204	   0.952664	   0.030004
24	 151412.279	 360551.436	     53.592	   1.513988	   0.952392	   0.062106
25	 151410.253	 360549.274	     53.443	   1.519580	   0.951652	   0.064763
26	 151409.305	 360546.914	     53.578	   1.558167	   1.024893	   0.016172
27	 151410.255	 360546.704	     53.607	   1.524549	   1.033914	   0.015594
28	 151410.378	 360548.359	     53.301	   1.498102	   1.031153	   0.041085
29	 151410.425	 360549.304	     53.250	   1.526586	   1.028476	   0.035074
30	 151410.884	 360550.382	     53.556	   1.517752	   1.026044	   0.035728
31	 151411.020	 360550.821	     53.371	   1.531970	   1.026602	   0.042613
32	 151411.494	 360552.235	     53.140	   1.517968	   1.026002	   0.033390
33	 151412.045	 360554.209	     53.561	   1.521278	   1.023028	   0.034399
34	 151413.204	 360556.177	     53.777	   1.528794	   1.018996	   0.027942
35	 151413.621	 360558.630	     53.799	   1.506952	   1.019374	   0.053028
36	 151414.735	 360560.625	     53.618	   1.548541	   1.016694	   0.017916
37	 151416.658	 360562.079	     53.555	   1.564345	   1.013999	   0.004401
38	 151419.211	 360563.718	     53.822	   1.549827	   1.019571	   0.012288
39	 151421.901	 360565.609	     53.847	   1.559541	   1.024915	   0.004031
40	 151425.092	 360567.664	     53.930	   1.550098	   1.026895	   0.013015
41	 151443.052	 360578.054	     54.676	   1.480811	   1.202992	   0.085872
42	 151440.598	 360561.750	     56.445	   1.475311	   0.896818	   0.079228
43	 151437.948	 360558.096	     56.071	   1.447197	   0.890548	   0.098081
44	 151434.903	 360554.455	     56.316	   1.468880	   0.873293	   0.084700
45	 151432.487	 360550.481	     57.044	   1.493644	   0.888055	   0.062811
46	 151430.538	 360547.493	     57.886	   1.482382	   0.819996	   0.060706
47	 151427.971	 360545.372	     58.437	   1.459626	   0.814666	   0.070930
48	 151424.678	 360543.132	     58.491	   1.500090	   0.832948	   0.060002
49	 151424.094	 360540.090	     58.163	   1.525121	   0.836342	   0.007547
50	 151425.753	 360539.207	     58.056	   1.514949	   0.877546	   0.005718
51	 151427.041	 360539.613	     57.862	   0.890404	   1.518989	   0.650110
52	 151428.261	 360538.831	     57.759	   1.190154	   1.485007	   0.371939
53	 151433.333	 360531.966	     57.685	   1.497874	   1.176279	   0.074367
54	 151435.209	 360534.295	     57.733	   1.505698	   0.840418	   0.036809
55	 151436.553	 360537.614	     57.795	   1.490361	   0.838994	   0.046252
56	 151437.616	 360540.566	     57.838	   1.504083	   0.863308	   0.055291
57	 151439.715	 360543.155	     57.396	   1.523216	   0.863617	   0.023752
58	 151441.828	 360547.137	     57.087	   1.496045	   0.865233	   0.045734
59	 151445.198	 360551.559	     57.325	   1.550653	   0.864329	  -0.001761
60	 151448.185	 360554.754	     57.170	   1.503119	   0.862405	   0.053926
61	 151450.441	 360558.487	     56.318	   1.493855	   0.862489	   0.066707
62	 151447.267	 360550.280	     57.143	   1.511874	   0.717944	   0.037964
63	 151446.916	 360548.350	     57.393	   1.477334	   0.717731	   0.040417
64	 151445.874	 360548.193	     56.793	   1.464499	   0.720049	   0.059792
65	 151443.303	 360547.772	     56.569	   1.489309	   0.719599	   0.073136
66	 151442.035	 360544.690	     56.613	   1.535183	   0.771610	   0.023091
