0	1	2493.73	1492.95
0	2	2546.12	1087.94
0	3	2484.65	1432.02
0	4	2435.01	1492.3
0	5	2503.89	1558.63
0	6	2467.7	1315.94
0	7	2471.67	1345.05
0	8	2471.67	1345.05
0	9	2498.12	1514.74
0	10	2455.12	1308.73
0	11	2481.75	1499.43
0	12	2304.08	1421.91
0	13	2488.81	1508.31
1	1	2161.56	1224.09
1	2	2228.99	733.022
1	3	2153.48	1149.47
1	4	2098.7	1210.52
1	5	2170.65	1303.23
1	6	2137.08	1003.61
1	7	2140.97	1040.01
1	8	2140.97	1040.01
1	9	2165.94	1250.89
1	10	2123.63	993.14
1	11	2148.8	1231.59
1	12	1955.8	1092.39
1	13	2155.74	1242.85
0	14	2462.6	1286.42
0	15	2829.58	639.611
0	16	2467.55	1320.46
0	17	2486.36	1440.9
0	18	2890.02	619.672
0	19	2864.91	626.824
0	20	3763.69	332.255
0	21	3763.69	332.255
0	22	2496.66	1503.69
0	23	2617.04	713.227
2	14	3502.92	1012.58
2	15	3938.95	507.321
2	16	3506.58	1055.53
2	17	3519.56	1201.73
2	18	4001.86	503.787
2	19	3976.67	503.154
2	6	3507.03	1049.94
2	20	4865.63	446.972
2	21	4865.63	446.972
2	22	3526.45	1275.67
2	23	3708.28	526.003
2	13	3517.82	1280.28
0	24	2467.91	1325.28
0	25	2462.6	1286.42
0	26	2905.31	984.255
0	27	2496.46	1507.88
0	28	2501.98	1542.89
0	29	2434.92	1491.98
0	30	2496.66	1503.69
0	31	2288.26	1317.46
3	24	2831.87	1155.45
3	25	2827.18	1107.15
3	1	2852.67	1356.8
3	26	3314.15	859.919
3	3	2845.8	1284.98
3	27	2854.98	1374.7
3	28	2859.32	1414.38
3	29	2790.63	1343.65
3	9	2856.67	1382.45
3	30	2855.42	1369.97
3	31	2633.47	1100.13
0	32	1016.83	2196.87
0	33	2462.6	1286.42
0	34	2479.16	1443.09
0	35	2494.1	1601.82
0	36	2307.47	1259.43
0	37	2473	1354.97
0	38	2496.46	1507.88
0	39	2501.98	1542.89
0	40	2347.63	1655.52
0	41	2467.7	1315.94
0	42	2351.92	1659.13
0	43	2496.66	1503.69
0	44	2496.66	1503.69
0	45	2288.26	1317.46
0	46	2495.43	1557.53
4	32	2122.41	1770.35
4	33	4071.13	904.985
4	34	4077.68	1093.14
4	35	4082.03	1272.49
4	36	3897.44	833.986
4	37	4077.44	988.382
4	38	4090.56	1168.41
4	39	4093.68	1207.59
4	40	3922.67	1310.12
4	41	4074.56	941.237
4	6	4074.56	941.237
4	9	4091.86	1176.21
4	42	3927.12	1314.28
4	43	4091.15	1163.86
4	44	4091.15	1163.86
4	45	3872.47	900.299
4	13	4082.49	1168.34
4	46	4085.67	1223.23
0	47	2451.59	1612.63
0	48	2487.59	1456.07
0	49	2465.67	1304.4
0	50	2298.72	1375.16
0	51	2472.65	1412.32
5	47	2248.36	910.512
5	48	2296.07	740.039
5	1	2300.4	783.231
5	49	2279.92	553.707
5	3	2294.05	710.291
5	7	2284.23	602.392
5	8	2284.23	602.392
5	9	2304.12	809.241
5	50	2090.24	594.454
5	11	2287.6	790.357
5	51	2282.31	684.837
5	12	2095.27	653.468
5	13	2294.19	801.224
0	52	2470.2	1370.22
0	53	2498.12	1514.74
0	54	2617.04	713.227
0	55	1820.12	1000.65
6	1	1470.82	1345.29
6	7	1448.5	1162.52
6	52	1445.76	1192.22
6	9	1475.4	1371.71
6	53	1475.4	1371.71
6	54	1510.99	583.477
6	13	1465.3	1364.14
6	55	624.749	689.384
0	56	3285.28	487.113
0	57	2864.91	626.824
0	58	2484.6	1464.92
0	59	3542.15	401.402
0	60	2475.95	1435.47
7	56	1807.02	685.409
7	57	1364.13	693.406
7	58	928.796	1411.96
7	9	942.944	1473.06
7	59	2061.94	680.353
7	12	715.324	1311.27
7	60	920.743	1375.3
7	13	932.375	1465.54
0	61	2474.39	1367.98
0	62	2498.12	1514.74
0	63	2496.66	1503.69
0	64	3896.82	288.687
8	61	1337.51	1305.99
8	9	1357.37	1484.56
8	62	1357.37	1484.56
8	63	1356.37	1472.17
8	64	2800.82	716.4
8	12	1135.78	1323.4
8	13	1347.4	1476.38
0	65	3285.28	487.113
0	66	3763.69	332.255
0	67	2496.66	1503.69
0	68	3896.82	288.687
0	69	3896.82	288.687
0	70	2475.95	1435.47
0	71	3677.38	363.98
0	72	3677.38	363.98
9	65	1816.94	715.601
9	3	940.202	1393.33
9	66	2278.51	713.758
9	67	951.316	1481.12
9	68	2403.2	712.459
9	69	2403.2	712.459
9	70	930.55	1396.46
9	13	941.9	1485.5
9	71	2199.05	718.234
9	72	2199.05	718.234
0	73	2337.41	1519.37
0	74	2451.59	1612.63
0	75	2458.9	1267.15
0	76	2473	1354.97
0	77	2470.2	1370.22
0	78	2498.12	1514.74
0	79	2496.66	1503.69
0	80	2496.66	1503.69
0	81	2298.72	1375.16
10	73	2446.63	1024.26
10	74	2562.04	1155.29
10	75	2592.5	759.695
10	76	2601.61	868.147
10	3	2608.79	960.238
10	6	2598.43	821.179
10	7	2600.79	855.277
10	8	2600.79	855.277
10	77	2597.56	885.558
10	9	2617.25	1057.27
10	78	2617.25	1057.27
10	79	2616.42	1045.03
10	80	2616.42	1045.03
10	81	2410.59	845.479
10	12	2414.42	903.208
10	13	2607.69	1049.44
