1	151463.3066	360569.8321	53.08482003	90.94651626	51.21280305	-0.69848864
2	151463.9161	360569.5704	54.33541509	85.78398287	51.00412657	3.841864043
3	151462.7905	360570.603	53.88628158	87.15025509	50.89068311	3.055467267
4	151463.0584	360569.2419	53.13719695	89.08806752	49.66920058	1.564380829
5	151463.2739	360570.0705	53.31275099	86.38576359	45.914657	2.448151897
6	151460.6839	360571.2348	53.56126205	84.80662328	45.56037047	4.919352026
7	151456.776	360571.9513	53.31399611	85.67193819	44.2423565	4.649441138
8	151453.324	360571.0936	53.59527269	86.47406581	44.22017012	3.283589981
9	151450.4532	360571.1053	54.08696091	86.70945779	43.78379524	2.879953828
10	151447.1262	360570.177	54.97192819	87.03809299	43.02486182	2.96434103
11	151443.7312	360569.3216	55.47324261	87.0901004	41.50624693	2.771744219
12	151440.2354	360567.2068	55.63725061	87.61963335	43.97985423	2.580002355
13	151437.7306	360564.6328	55.62543856	87.32278081	45.83082716	1.758945473
14	151435.2745	360563.3148	55.48172113	86.07845896	46.2885807	2.750087335
15	151431.8197	360561.8864	55.13828821	84.58850872	45.97826739	4.642681024
16	151428.2721	360560.669	55.80072766	85.81126416	45.42263863	3.210087027
17	151425.6175	360559.2879	56.69985624	85.90133277	40.42262129	2.653788028
18	151422.1614	360557.9585	56.55229476	86.27836659	40.42932537	2.718107175
19	151419.0868	360556.2139	55.72620975	87.197861	41.132869	2.155699279
20	151416.982	360555.275	54.97788349	86.50451036	41.1271951	1.007709655
21	151415.0802	360556.0532	54.20919372	85.78549236	49.7717648	3.031129622
22	151413.5286	360555.9055	54.17864064	88.04417283	45.46744476	0.519521217
23	151413.5837	360555.844	54.39194183	87.70432319	45.43702915	0.952130889
24	151413.3528	360555.3604	54.34706397	87.74037621	46.933493	1.313150113
25	151414.0468	360555.6079	53.65204538	87.27801567	47.08713214	1.265582148
26	151413.9022	360555.8475	52.70871702	86.96979566	46.84067607	2.155076238
27	151413.4561	360555.7718	52.23062064	86.37089163	53.96125922	3.089284513
28	151413.8415	360555.7577	52.48078583	87.65705006	52.59082638	1.666344478
29	151413.8021	360555.567	52.62082793	86.98070732	54.82743811	2.748492855
30	151413.8342	360555.4025	52.51335039	87.07176462	54.40600222	2.458996168
31	151414.0093	360555.416	52.72564954	87.02093498	51.94342753	2.34173392
32	151414.2394	360555.5995	52.68135774	87.01806927	54.43048904	2.352114378
33	151414.3315	360555.6082	52.63981862	87.0463483	54.577542	2.566285773
34	151414.1188	360555.6452	52.71076791	86.64375857	54.70803853	3.120391363
35	151413.5062	360555.098	52.82393848	87.09125491	54.86962586	3.061819096
36	151412.7659	360553.492	53.07908639	87.49235612	54.79523028	3.160384685
37	151412.5197	360551.8087	53.47049854	88.16676355	54.77511633	1.297807753
38	151412.8591	360551.6558	53.65991886	86.98665555	54.58361857	1.719094605
39	151412.2793	360551.4361	53.59221481	86.7451499	54.56802255	3.558389162
40	151410.2525	360549.2738	53.44345805	87.06553689	54.52564597	3.710644393
41	151409.3048	360546.9144	53.57793651	89.2764146	58.72203942	0.926560514
42	151410.2555	360546.7043	53.60694758	87.35022105	59.23890002	0.893463017
43	151410.3783	360548.3586	53.30109598	85.83492674	59.08073278	2.354006642
44	151410.4246	360549.3039	53.24961379	87.46693134	58.92735225	2.009618388
45	151410.8841	360550.3823	53.55576166	86.96080086	58.78798588	2.047045753
46	151411.0198	360550.8208	53.37096217	87.77542898	58.81993504	2.441558217
47	151411.4939	360552.2352	53.1395093	86.97318352	58.78557944	1.913129449
48	151412.0448	360554.2087	53.56124093	87.16279139	58.61519507	1.970926875
49	151413.2036	360556.1773	53.77719702	87.59344281	58.38414673	1.600961461
50	151413.6209	360558.6302	53.79914948	86.34196255	58.40584819	3.038308921
51	151414.7348	360560.6251	53.61789581	88.72483754	58.25229611	1.0265242
52	151416.6581	360562.0793	53.55491262	89.63037006	58.09785635	0.252140482
53	151419.2109	360563.7178	53.82204945	88.7985446	58.41713194	0.704073775
54	151421.901	360565.6094	53.84669402	89.35509379	58.72332466	0.230970724
55	151425.0917	360567.6635	53.92989499	88.81405894	58.83672858	0.745730113
56	151443.0515	360578.0538	54.67556928	84.84419933	68.92638067	4.920096179
57	151443.6568	360578.8207	54.53709106	85.19387785	68.09438406	4.882658327
58	151445.3959	360580.9777	53.88778492	86.63034313	67.64807857	2.43213391
59	151446.8294	360583.2603	53.7887022	85.1765311	67.55381622	4.617487079
60	151448.1509	360585.8749	53.8232918	84.68089618	67.7740302	4.195004004
61	151450.6227	360588.8351	54.24065804	86.70864623	67.66268543	2.340903665
62	151452.4042	360592.0488	53.7381746	83.70208884	67.84372213	5.745966715
63	151454.3573	360595.2414	53.26440876	83.10507441	67.95640964	6.149050229
64	151456.1692	360598.413	53.93878506	84.48627836	67.73365475	4.998192313
65	151459.1308	360602.5339	54.36289066	83.72459292	68.05810595	4.746810155
66	151462.6828	360606.6216	54.49838665	88.83711952	54.59880544	0.829137076
67	151464.4419	360608.4144	55.49882277	84.95906068	54.51143326	6.242381763
68	151465.7451	360608.5144	56.42287916	88.77552218	54.50124263	2.175595784
69	151468.3904	360607.749	56.83301892	87.97955039	54.56553186	2.854212475
70	151471.0675	360607.4802	56.2640205	86.04902187	54.76015989	3.547055931
71	151473.0435	360607.2973	56.28756315	86.56071898	52.16245467	2.717636293
72	151474.1136	360606.4486	57.01706826	86.4791381	51.94157146	3.625698232
73	151475.7975	360603.9854	57.03159638	86.86419176	51.75815915	3.910393741
74	151475.4599	360600.7257	56.26269945	85.51449942	51.54648218	5.487385172
75	151474.1651	360596.8947	56.04794721	85.23679719	51.89769379	5.265361181
76	151473.2355	360592.9363	56.53205777	85.74445377	51.83799959	4.229468622
77	151471.3881	360590.304	56.61665648	84.11919723	51.7265254	5.243327175
78	151468.2723	360587.7597	56.3214881	84.04989415	51.82496787	5.400851537
79	151465.447	360584.6893	56.40432194	85.3262129	51.78979595	4.078923001
80	151462.6432	360582.082	56.36809177	84.99760703	51.59227377	4.331346512
81	151460.5401	360579.3494	56.36401231	84.96028031	52.08707648	3.105626467
82	151457.3032	360577.9821	56.19466511	83.86758695	51.50557286	5.419831479
83	151454.3076	360575.5294	56.11684194	84.19903739	51.48920181	4.337187845
84	151451.8037	360572.6422	55.91112831	84.79411533	51.30475631	4.13426166
85	151449.5083	360570.7485	56.14183371	84.26190296	51.26873718	3.99351624
86	151446.6938	360568.0884	56.37121878	84.32808812	51.34564989	5.214366865
87	151443.2942	360564.8303	56.36267885	83.89206254	51.23438067	5.72138493
88	151440.5984	360561.7498	56.44485455	84.52909937	51.38386948	4.539449103
89	151437.9475	360558.0962	56.07108245	82.91825358	51.02463477	5.619608183
90	151434.9028	360554.4549	56.31625896	84.16063643	50.03601798	4.852938968
91	151432.4872	360550.4815	57.04359942	85.57947147	50.88178906	3.598804546
92	151430.5384	360547.4926	57.88647843	84.93425456	46.98229496	3.4782035
93	151427.971	360545.3725	58.43670187	83.63043172	46.67694584	4.064006303
94	151424.6776	360543.1323	58.49120048	85.94882081	47.72439847	3.437851904
95	151424.094	360540.0899	58.16252199	87.38300703	47.91888697	0.43238877
96	151425.7534	360539.2072	58.05595198	86.80018685	50.27969315	0.32761018
97	151427.0413	360539.6134	57.86193693	51.01638878	87.03166891	37.24855614
98	151428.2607	360538.8308	57.75914776	68.19081607	85.08463071	21.31055588
99	151429.6622	360537.1748	57.72581884	86.03774994	67.35064325	4.219718479
100	151431.1165	360534.8962	58.07177048	86.25499288	67.18433399	4.091104914
101	151433.3331	360531.966	57.68522201	85.82186578	67.39583668	4.260929293
102	151433.8757	360531.6232	57.47910682	82.09759395	66.14838172	6.304698704
103	151433.8878	360532.4042	57.91670007	82.63112456	64.97222062	6.35059168
104	151435.2089	360534.2951	57.73313155	86.27014019	48.15240598	2.109003335
105	151436.5533	360537.6138	57.79518473	85.3914174	48.07082889	2.650045462
106	151437.6163	360540.5656	57.83757348	86.17759191	49.46390161	3.167913497
107	151439.7149	360543.1545	57.39646321	87.27386781	49.48158565	1.360875002
